,Date,Close,Low,High,SMA20,SMA50,Buy_Signal,Sell_Signal,Portfolio_Value
283,2024-08-22,1498.125,1490.6500244140625,1506.5,1484.5900024414063,1510.0105078125,0,0,125607.72485351562
284,2024-08-23,1499.9749755859375,1498.425048828125,1511.324951171875,1484.96875,1510.8765063476562,0,0,125607.72485351562
285,2024-08-26,1512.5999755859375,1503.0,1523.0,1485.1474975585938,1511.8620068359376,0,0,125607.72485351562
286,2024-08-27,1500.449951171875,1499.449951171875,1513.4749755859375,1484.1649963378907,1512.566005859375,0,0,125607.72485351562
287,2024-08-28,1498.300048828125,1493.0,1507.4749755859375,1483.4224975585937,1512.981005859375,0,0,125607.72485351562
288,2024-08-29,1520.925048828125,1494.0,1537.0,1484.1974975585938,1513.7790063476561,0,0,125607.72485351562
289,2024-08-30,1509.625,1503.324951171875,1539.7249755859375,1483.9137451171875,1514.798505859375,0,0,125607.72485351562
290,2024-09-02,1516.25,1506.625,1526.800048828125,1484.7599975585938,1515.6495068359375,0,0,125607.72485351562
291,2024-09-03,1509.125,1507.5,1523.0,1487.85,1516.7480078125,0,0,125607.72485351562
292,2024-09-04,1514.550048828125,1499.5,1517.5,1490.775,1518.2095092773438,0,0,125607.72485351562
293,2024-09-05,1492.9749755859375,1487.050048828125,1525.7750244140625,1492.1825012207032,1518.9860083007814,0,0,125607.72485351562
294,2024-09-06,1464.824951171875,1461.625,1497.0,1492.9674987792969,1518.0020068359374,0,0,125607.72485351562
295,2024-09-09,1462.449951171875,1455.5999755859375,1469.925048828125,1492.3749938964843,1516.6400048828125,0,0,125607.72485351562
296,2024-09-10,1461.5250244140625,1457.574951171875,1472.050048828125,1492.4199951171875,1514.5625048828124,0,0,125607.72485351562
297,2024-09-11,1451.5,1447.550048828125,1468.75,1491.8137451171874,1512.3895043945313,0,0,125607.72485351562
298,2024-09-12,1479.800048828125,1445.875,1486.0,1492.711248779297,1510.6820043945313,0,0,125607.72485351562
299,2024-09-13,1472.625,1469.5,1483.1500244140625,1492.4325012207032,1509.0860034179686,0,0,125607.72485351562
300,2024-09-16,1471.3499755859375,1464.75,1480.9000244140625,1491.5799987792968,1507.4325024414063,0,0,125607.72485351562
301,2024-09-17,1472.300048828125,1466.625,1477.4749755859375,1490.3975036621093,1505.1060034179689,0,0,125607.72485351562
302,2024-09-18,1463.449951171875,1460.550048828125,1482.0,1488.636248779297,1502.357001953125,0,0,125607.72485351562
303,2024-09-19,1469.675048828125,1455.550048828125,1476.5,1487.2137512207032,1499.9450024414064,0,0,125607.72485351562
304,2024-09-20,1485.925048828125,1471.375,1495.0,1486.5112548828124,1497.97900390625,0,0,125607.72485351562
305,2024-09-23,1493.375,1488.949951171875,1501.5,1485.5500061035157,1496.2335034179687,0,0,125607.72485351562
306,2024-09-24,1489.375,1487.875,1500.5,1484.9962585449218,1494.08650390625,0,0,125607.72485351562
307,2024-09-25,1493.949951171875,1480.199951171875,1496.5,1484.7787536621095,1492.0210034179688,0,0,125607.72485351562
308,2024-09-26,1497.949951171875,1488.050048828125,1504.0,1483.6299987792968,1490.4550024414064,0,0,125607.72485351562
309,2024-09-27,1526.175048828125,1492.0,1533.4749755859375,1484.457501220703,1489.2450024414063,0,0,125607.72485351562
310,2024-09-30,1476.574951171875,1474.4000244140625,1524.9749755859375,1482.4737487792968,1487.6735009765625,0,0,125607.72485351562
311,2024-10-01,1464.824951171875,1462.824951171875,1487.949951171875,1480.2587463378907,1486.9564990234376,0,0,125607.72485351562
312,2024-10-03,1406.9749755859375,1402.074951171875,1449.4000244140625,1474.8799926757813,1485.337998046875,0,0,125607.72485351562
313,2024-10-04,1386.5250244140625,1381.7750244140625,1417.3499755859375,1469.5574951171875,1483.1544995117188,0,0,125607.72485351562
314,2024-10-07,1370.7249755859375,1361.375,1396.5,1464.8524963378907,1480.7209985351562,0,0,125607.72485351562
315,2024-10-08,1397.3499755859375,1365.0999755859375,1401.0,1461.5974975585937,1478.4874975585938,0,0,125607.72485351562
316,2024-10-09,1374.5999755859375,1372.5,1400.9749755859375,1457.2512451171874,1475.5774975585937,0,0,125607.72485351562
317,2024-10-10,1371.050048828125,1369.425048828125,1386.0,1453.2287475585938,1472.735498046875,0,0,125607.72485351562
318,2024-10-11,1372.0999755859375,1368.824951171875,1383.2750244140625,1447.8437438964843,1470.0689965820313,0,0,125607.72485351562
319,2024-10-14,1372.5250244140625,1368.25,1380.074951171875,1442.8387451171875,1467.21349609375,0,0,125607.72485351562
320,2024-10-15,1344.0250244140625,1340.699951171875,1371.699951171875,1436.4724975585937,1464.1074975585936,0,0,125607.72485351562
321,2024-10-16,1354.074951171875,1337.625,1364.0,1430.5612426757812,1462.2424975585936,0,0,125607.72485351562
322,2024-10-17,1356.425048828125,1352.050048828125,1368.449951171875,1425.2099975585938,1460.2499975585938,0,0,125607.72485351562
323,2024-10-18,1359.300048828125,1341.324951171875,1368.425048828125,1419.6912475585937,1458.1394995117187,0,0,125607.72485351562
324,2024-10-21,1369.199951171875,1357.7249755859375,1374.0,1413.8549926757812,1456.5409985351562,0,0,125607.72485351562
325,2024-10-22,1343.3499755859375,1340.2249755859375,1376.0,1406.353741455078,1453.9219970703125,0,0,125607.72485351562
326,2024-10-23,1338.5250244140625,1335.0,1357.4749755859375,1398.8112426757812,1451.4799975585938,0,0,125607.72485351562
327,2024-10-24,1339.800048828125,1323.125,1343.699951171875,1391.1037475585938,1449.0034985351563,0,0,125607.72485351562
328,2024-10-25,1327.8499755859375,1322.0,1344.3499755859375,1382.5987487792968,1446.3234985351562,0,0,125607.72485351562
329,2024-10-28,1334.3499755859375,1322.0999755859375,1353.0,1373.0074951171875,1443.4464990234376,0,0,125607.72485351562
330,2024-10-29,1340.0,1320.300048828125,1343.199951171875,1366.1787475585938,1440.4784985351562,0,0,125607.72485351562
331,2024-10-30,1343.9000244140625,1325.3499755859375,1350.0,1360.132501220703,1437.4375,0,0,125607.72485351562
332,2024-10-31,1332.050048828125,1326.1500244140625,1343.0,1356.3862548828124,1434.105,0,0,125607.72485351562
333,2024-11-01,1338.6500244140625,1333.0,1341.949951171875,1353.9925048828125,1430.9155004882812,0,0,125607.72485351562
334,2024-11-04,1302.1500244140625,1285.0999755859375,1340.0,1350.5637573242188,1426.9590014648438,0,0,125607.72485351562
335,2024-11-05,1305.300048828125,1286.1500244140625,1309.550048828125,1345.9612609863282,1422.8130029296874,0,0,125607.72485351562
336,2024-11-06,1325.3499755859375,1300.199951171875,1328.300048828125,1343.498760986328,1419.3110034179688,0,0,125607.72485351562
337,2024-11-07,1305.6500244140625,1302.5999755859375,1324.0,1340.228759765625,1415.4580029296876,0,0,125607.72485351562
338,2024-11-08,1283.75,1275.0,1301.6500244140625,1335.811260986328,1410.714501953125,0,0,125607.72485351562
339,2024-11-11,1272.699951171875,1267.0,1286.0,1330.8200073242188,1405.9760009765625,0,0,125607.72485351562
340,2024-11-12,1274.25,1267.5,1289.300048828125,1327.3312561035157,1401.1360009765624,0,0,125607.72485351562
341,2024-11-13,1252.050048828125,1249.5,1275.449951171875,1322.2300109863281,1395.994501953125,0,0,125607.72485351562
342,2024-11-14,1267.5999755859375,1251.0999755859375,1272.5999755859375,1317.7887573242188,1391.0555004882813,0,0,125607.72485351562
343,2024-11-18,1260.75,1243.9000244140625,1272.9000244140625,1312.8612548828125,1386.4110009765625,0,0,125607.72485351562
344,2024-11-19,1241.6500244140625,1235.1500244140625,1281.5,1306.4837585449218,1381.9475024414062,0,0,125607.72485351562
345,2024-11-21,1223.0,1217.25,1243.949951171875,1300.466259765625,1377.1585034179689,0,0,125607.72485351562
346,2024-11-22,1265.4000244140625,1222.449951171875,1268.8499755859375,1296.810009765625,1373.2360034179687,0,0,125607.72485351562
347,2024-11-25,1287.0,1282.449951171875,1304.449951171875,1294.1700073242187,1369.9460034179688,0,0,125607.72485351562
348,2024-11-26,1295.699951171875,1284.199951171875,1297.8499755859375,1292.5625061035157,1366.2640014648437,0,0,125607.72485351562
349,2024-11-27,1293.199951171875,1286.0,1303.8499755859375,1290.5050048828125,1362.6755004882812,0,0,125607.72485351562
350,2024-11-28,1270.800048828125,1269.050048828125,1296.5999755859375,1287.0450073242187,1358.664501953125,0,0,125607.72485351562
351,2024-11-29,1292.199951171875,1275.25,1299.5,1284.4600036621093,1355.0625,0,0,125607.72485351562
352,2024-12-02,1309.1500244140625,1277.050048828125,1311.3499755859375,1283.3150024414062,1351.9765014648438,0,0,125607.72485351562
353,2024-12-03,1323.300048828125,1307.0,1326.800048828125,1282.5475036621094,1349.0490014648437,0,0,125607.72485351562
354,2024-12-04,1308.949951171875,1304.050048828125,1328.4000244140625,1282.8875,1345.5094995117188,0,0,125607.72485351562
355,2024-12-05,1322.050048828125,1306.1500244140625,1329.949951171875,1283.725,1342.0830004882812,0,0,125607.72485351562
356,2024-12-06,1311.550048828125,1310.0,1323.9000244140625,1283.0350036621094,1338.5265014648437,0,0,125607.72485351562
357,2024-12-09,1295.1500244140625,1293.0999755859375,1315.0,1282.5100036621093,1334.5505029296876,0,0,125607.72485351562
358,2024-12-10,1284.8499755859375,1280.199951171875,1294.9000244140625,1282.5650024414062,1330.2885034179687,0,0,125607.72485351562
359,2024-12-11,1278.199951171875,1276.050048828125,1290.0,1282.8400024414063,1325.3290014648437,0,0,125607.72485351562
360,2024-12-12,1262.9000244140625,1260.5999755859375,1278.199951171875,1282.2725036621093,1321.0555029296875,0,0,125607.72485351562
361,2024-12-13,1272.8499755859375,1239.5999755859375,1275.199951171875,1283.3125,1317.2160034179688,0,0,125607.72485351562
362,2024-12-16,1268.300048828125,1266.550048828125,1281.0,1283.3475036621094,1314.4425048828125,0,0,125607.72485351562
363,2024-12-17,1245.300048828125,1242.800048828125,1263.9000244140625,1282.5750061035155,1311.6180053710937,0,0,125607.72485351562
364,2024-12-18,1253.25,1240.6500244140625,1259.949951171875,1283.1550048828126,1309.268505859375,0,0,125607.72485351562
365,2024-12-19,1230.449951171875,1229.0,1244.9000244140625,1283.5275024414063,1305.9305053710937,0,0,125607.72485351562
366,2024-12-20,1205.300048828125,1201.5,1239.5,1280.5225036621093,1302.5445068359375,0,0,125607.72485351562
367,2024-12-23,1222.300048828125,1213.199951171875,1227.199951171875,1277.2875061035156,1299.5695068359375,0,0,125607.72485351562
368,2024-12-24,1222.75,1221.0,1233.550048828125,1273.6400085449218,1296.5825073242188,0,0,125607.72485351562
369,2024-12-26,1216.550048828125,1214.25,1227.699951171875,1269.8075134277344,1293.4630078125,0,0,125607.72485351562
370,2024-12-27,1221.050048828125,1217.0,1227.9000244140625,1267.3200134277345,1291.0035083007813,0,0,125607.72485351562
371,2024-12-30,1210.699951171875,1208.0999755859375,1223.199951171875,1263.2450134277344,1288.1360083007812,0,0,125607.72485351562
372,2024-12-31,1215.449951171875,1206.1500244140625,1219.0999755859375,1258.560009765625,1285.3165063476563,0,0,125607.72485351562
373,2025-01-01,1221.25,1211.5999755859375,1226.300048828125,1253.4575073242188,1282.5555053710937,0,0,125607.72485351562
374,2025-01-02,1241.800048828125,1220.0,1244.449951171875,1250.1000122070313,1280.0075073242188,0,0,125607.72485351562
375,2025-01-03,1251.1500244140625,1235.5,1262.050048828125,1246.5550109863282,1278.1635083007814,0,0,125607.72485351562
376,2025-01-06,1218.0,1215.0,1262.0,1241.877508544922,1275.7530078125,0,0,125607.72485351562
377,2025-01-07,1240.8499755859375,1221.25,1244.5,1239.1625061035156,1273.7740063476563,0,0,125607.72485351562
378,2025-01-08,1265.5,1245.3499755859375,1271.050048828125,1238.1950073242188,1272.5270068359375,0,0,125607.72485351562
379,2025-01-09,1254.75,1248.050048828125,1269.75,1237.022509765625,1270.9350073242188,0,0,125607.72485351562
380,2025-01-10,1241.9000244140625,1236.0,1256.75,1235.972509765625,1268.9730078125,0,0,125607.72485351562
381,2025-01-13,1239.8499755859375,1226.4000244140625,1245.25,1234.322509765625,1266.8920068359375,0,0,125607.72485351562
382,2025-01-14,1238.75,1227.25,1253.3499755859375,1232.8450073242188,1265.026005859375,0,0,125607.72485351562
383,2025-01-15,1252.199951171875,1241.8499755859375,1257.0,1233.1900024414062,1263.2970043945313,0,0,125607.72485351562
384,2025-01-16,1266.449951171875,1251.300048828125,1275.0,1233.85,1262.5830029296876,0,0,125607.72485351562
385,2025-01-17,1302.3499755859375,1285.0,1326.0,1237.445001220703,1262.5240014648436,0,0,125607.72485351562
386,2025-01-20,1305.449951171875,1300.25,1316.0,1242.4524963378906,1262.1260009765624,0,0,125607.72485351562
387,2025-01-21,1273.699951171875,1270.199951171875,1313.0,1245.0224914550781,1261.4869995117188,0,0,125607.72485351562
388,2025-01-22,1277.0999755859375,1268.699951171875,1282.9000244140625,1247.739990234375,1261.3539990234376,0,0,125607.72485351562
389,2025-01-23,1263.6500244140625,1261.5999755859375,1277.3499755859375,1250.094989013672,1261.1730004882813,0,0,125607.72485351562
390,2025-01-24,1246.300048828125,1243.5,1273.0,1251.357489013672,1260.6140014648438,0,0,125607.72485351562
391,2025-01-27,1229.3499755859375,1220.0,1240.449951171875,1252.289990234375,1260.16,0,0,125607.72485351562
392,2025-01-28,1234.4000244140625,1218.5,1244.75,1253.2374938964845,1259.4960009765625,0,0,125607.72485351562
393,2025-01-29,1235.5,1228.050048828125,1242.75,1253.9499938964843,1258.9910009765624,0,0,125607.72485351562
394,2025-01-30,1253.050048828125,1232.4000244140625,1257.0,1254.5124938964843,1259.2190014648438,0,0,125607.72485351562
395,2025-01-31,1265.0999755859375,1249.0,1267.0,1255.2099914550781,1260.0610009765626,0,0,125607.72485351562
396,2025-02-01,1264.5999755859375,1241.0,1270.550048828125,1257.539990234375,1260.045,0,0,125607.72485351562
397,2025-02-03,1245.9000244140625,1237.550048828125,1256.0,1257.7924926757812,1259.2230004882813,0,0,125607.72485351562
398,2025-02-04,1285.199951171875,1246.5999755859375,1288.800048828125,1258.777490234375,1259.0130004882812,0,0,125607.72485351562
399,2025-02-05,1278.199951171875,1276.699951171875,1290.5,1259.9499877929688,1258.7130004882813,1,0,125607.72485351562
400,2025-02-06,1281.550048828125,1270.3499755859375,1288.0,1261.9324890136718,1258.9280004882812,0,0,125936.03442382812
401,2025-02-07,1266.699951171875,1262.0,1283.699951171875,1263.2749877929687,1258.4180004882812,0,0,124480.72485351562
402,2025-02-10,1253.6500244140625,1245.550048828125,1266.5,1264.0199890136719,1257.3080004882813,0,0,123201.83203125
403,2025-02-11,1234.8499755859375,1230.0999755859375,1264.550048828125,1263.152490234375,1255.5389990234376,0,0,121359.42724609375
404,2025-02-12,1216.550048828125,1193.3499755859375,1226.9000244140625,1260.6574951171874,1253.6910009765625,0,0,119566.03442382812
405,2025-02-13,1216.0999755859375,1212.0,1228.0,1256.3449951171874,1251.5719995117188,0,0,119521.92724609375
406,2025-02-14,1217.25,1205.449951171875,1224.0,1251.9349975585938,1249.6859985351562,0,0,119634.62963867188
407,2025-02-17,1224.9000244140625,1204.5,1227.5,1249.4950012207032,1248.2809985351562,0,0,120384.33203125
408,2025-02-18,1225.4000244140625,1216.0999755859375,1229.9000244140625,1246.9100036621094,1247.0919995117188,0,1,120433.33203125
409,2025-02-19,1227.449951171875,1217.550048828125,1232.75,1245.1,1246.0769995117187,0,0,120874.33203125
410,2025-02-20,1233.0,1222.0,1239.3499755859375,1244.4349975585938,1245.4789990234376,0,0,120874.33203125
411,2025-02-21,1228.1500244140625,1222.1500244140625,1240.0,1244.375,1244.585,0,0,120874.33203125
412,2025-02-24,1214.550048828125,1210.5,1223.25,1243.382501220703,1243.51,0,0,120874.33203125
413,2025-02-25,1204.0,1201.5,1221.0,1241.8075012207032,1242.6839990234375,0,0,120874.33203125
414,2025-02-27,1207.0999755859375,1200.6500244140625,1215.0,1239.5099975585938,1241.7609985351562,0,0,120874.33203125
415,2025-02-28,1200.0999755859375,1193.300048828125,1217.3499755859375,1236.2599975585938,1241.1539990234376,0,0,120874.33203125
416,2025-03-03,1171.25,1156.0,1206.449951171875,1231.5924987792969,1240.472998046875,0,0,120874.33203125
417,2025-03-04,1161.9000244140625,1159.550048828125,1174.0,1227.3924987792968,1239.2649975585937,0,0,120874.33203125
418,2025-03-05,1175.5999755859375,1157.0,1183.0,1221.9125,1238.3219970703126,0,0,120874.33203125
419,2025-03-06,1209.5999755859375,1185.1500244140625,1213.949951171875,1218.4825012207032,1238.1829956054687,0,0,120874.33203125
420,2025-03-07,1249.800048828125,1212.0,1254.800048828125,1216.895001220703,1238.7579956054688,0,0,120874.33203125
421,2025-03-10,1238.4000244140625,1235.4000244140625,1258.0,1215.4800048828124,1239.3119970703126,0,0,120874.33203125
422,2025-03-11,1247.300048828125,1229.75,1249.5,1215.1625061035156,1239.9489990234374,0,0,120874.33203125
423,2025-03-12,1257.050048828125,1244.0,1263.0,1216.272509765625,1240.665,0,0,120874.33203125
424,2025-03-13,1247.9000244140625,1243.8499755859375,1264.1500244140625,1217.8400085449218,1240.7869995117187,0,0,120874.33203125
425,2025-03-17,1238.8499755859375,1233.0999755859375,1257.4000244140625,1218.9775085449219,1240.5409985351562,0,0,120874.33203125
426,2025-03-18,1238.8499755859375,1238.8499755859375,1238.8499755859375,1220.0575073242187,1240.957998046875,0,0,120874.33203125
427,2025-03-19,1247.1500244140625,1238.800048828125,1253.25,1221.1700073242187,1241.0839990234374,0,0,120874.33203125
428,2025-03-20,1269.1500244140625,1250.050048828125,1273.0,1223.3575073242187,1241.1569995117188,0,0,120874.33203125
429,2025-03-21,1276.3499755859375,1270.0999755859375,1281.0,1225.802508544922,1241.5889990234375,0,0,120874.33203125
430,2025-03-24,1302.0999755859375,1284.25,1306.0,1229.2575073242188,1242.792998046875,0,0,120874.33203125
431,2025-03-25,1285.449951171875,1282.5999755859375,1307.699951171875,1232.1225036621095,1243.7049975585937,0,0,120874.33203125
432,2025-03-26,1273.050048828125,1268.75,1293.800048828125,1235.0475036621094,1244.3909985351563,0,0,120874.33203125
433,2025-03-27,1278.199951171875,1271.300048828125,1285.0,1238.757501220703,1244.9109985351563,0,0,120874.33203125
434,2025-03-28,1275.0999755859375,1269.0,1295.75,1242.1575012207031,1245.0839990234374,0,0,120874.33203125
435,2025-04-01,1252.5999755859375,1249.300048828125,1277.9000244140625,1244.7825012207031,1244.0889990234375,1,0,120874.33203125
436,2025-04-02,1251.1500244140625,1243.9000244140625,1255.550048828125,1248.7775024414063,1243.0030004882813,0,0,120735.13671875
437,2025-04-03,1248.699951171875,1233.050048828125,1251.800048828125,1253.117498779297,1242.5030004882813,0,0,120499.9296875
438,2025-04-04,1204.699951171875,1193.1500244140625,1245.449951171875,1254.5724975585938,1241.055,0,0,116275.9296875
439,2025-04-07,1165.699951171875,1114.8499755859375,1171.25,1252.3774963378905,1239.0959985351562,0,0,112531.9296875
440,2025-04-08,1182.199951171875,1163.300048828125,1196.5999755859375,1248.997491455078,1237.8139965820312,0,0,114115.9296875
441,2025-04-09,1185.3499755859375,1168.0,1189.800048828125,1246.344989013672,1236.9339965820313,0,0,114418.33203125
442,2025-04-11,1218.949951171875,1195.1500244140625,1222.6500244140625,1244.9274841308593,1236.6249951171876,0,0,117643.9296875
443,2025-04-15,1240.0999755859375,1237.0999755859375,1251.0,1244.07998046875,1236.7169946289061,0,0,119674.33203125
444,2025-04-16,1239.300048828125,1229.0,1240.9000244140625,1243.6499816894532,1236.4419946289063,0,0,119597.5390625
445,2025-04-17,1274.5,1227.5999755859375,1280.199951171875,1245.4324829101563,1236.6299951171875,0,0,122976.734375
446,2025-04-21,1295.5,1267.0,1300.9000244140625,1248.2649841308594,1237.2479956054688,0,0,124992.734375
447,2025-04-22,1291.199951171875,1286.300048828125,1303.9000244140625,1250.46748046875,1238.153994140625,0,0,124579.9296875
448,2025-04-23,1300.0,1285.4000244140625,1306.0,1252.0099792480469,1238.4499951171874,0,0,125424.734375
449,2025-04-24,1301.5999755859375,1290.300048828125,1304.5,1253.272479248047,1238.9179956054688,0,0,125578.33203125
450,2025-04-25,1300.4000244140625,1288.0999755859375,1325.199951171875,1253.187481689453,1239.2949951171875,0,0,125463.13671875
451,2025-04-28,1368.800048828125,1320.199951171875,1374.5999755859375,1257.3549865722657,1241.3369970703125,0,0,132029.5390625
452,2025-04-29,1399.699951171875,1370.0,1410.9000244140625,1263.687481689453,1244.2579956054688,0,0,134995.9296875
453,2025-04-30,1405.0,1369.0,1412.4000244140625,1270.0274841308594,1247.66099609375,0,0,135504.734375
454,2025-05-02,1419.800048828125,1409.0999755859375,1426.699951171875,1277.2624877929688,1251.72599609375,0,0,136925.5390625
455,2025-05-05,1431.300048828125,1426.9000244140625,1439.5,1286.197491455078,1256.0299975585938,0,0,138029.5390625
456,2025-05-06,1420.9000244140625,1410.5999755859375,1432.0,1294.684991455078,1260.102998046875,0,0,137031.13671875
457,2025-05-07,1406.0,1402.699951171875,1424.4000244140625,1302.5499938964845,1263.7249975585937,0,0,135600.734375
458,2025-05-08,1407.0,1398.0,1420.800048828125,1312.6649963378907,1267.3569970703124,0,0,135696.734375
459,2025-05-09,1377.199951171875,1374.5,1394.800048828125,1323.2399963378907,1270.3519970703126,0,0,132835.9296875
460,2025-05-12,1436.5,1400.0,1439.0,1335.9549987792968,1274.4219970703125,0,0,138528.734375
461,2025-05-13,1415.699951171875,1412.4000244140625,1447.699951171875,1347.4724975585937,1278.1729956054687,0,0,136531.9296875
462,2025-05-14,1424.4000244140625,1415.5,1429.9000244140625,1357.7450012207032,1282.3699951171875,0,0,137367.13671875
463,2025-05-15,1454.199951171875,1412.699951171875,1461.4000244140625,1368.45,1287.373994140625,0,0,140227.9296875
464,2025-05-16,1456.4000244140625,1447.300048828125,1461.0,1379.304998779297,1292.3599951171875,0,0,140439.13671875
465,2025-05-19,1440.800048828125,1438.199951171875,1454.5999755859375,1387.6200012207032,1297.1739965820314,0,0,138941.5390625
466,2025-05-20,1424.5999755859375,1421.800048828125,1445.0,1394.075,1302.24099609375,0,0,137386.33203125
467,2025-05-21,1429.199951171875,1418.0999755859375,1436.199951171875,1400.975,1307.5869946289063,0,0,137827.9296875
468,2025-05-22,1409.4000244140625,1396.9000244140625,1423.800048828125,1406.445001220703,1312.2629956054689,0,0,135927.13671875
469,2025-05-23,1426.800048828125,1406.5999755859375,1433.800048828125,1412.7050048828125,1316.6069970703124,0,0,137597.5390625
470,2025-05-26,1434.800048828125,1425.0999755859375,1441.0,1419.4250061035157,1320.3069970703125,0,0,138365.5390625
471,2025-05-27,1422.0999755859375,1413.9000244140625,1437.0,1422.0900024414063,1323.98099609375,0,0,137146.33203125
472,2025-05-28,1412.9000244140625,1410.699951171875,1422.5999755859375,1422.7500061035157,1327.2929956054688,0,0,136263.13671875
473,2025-05-29,1417.800048828125,1408.5999755859375,1420.0,1423.3900085449218,1330.5079956054688,0,0,136733.5390625
474,2025-05-30,1420.9000244140625,1409.699951171875,1430.5999755859375,1423.4450073242188,1333.9679956054688,0,0,137031.13671875
475,2025-06-02,1413.699951171875,1395.5999755859375,1417.5,1422.5650024414062,1337.4649951171875,0,0,136339.9296875
476,2025-06-03,1405.5,1403.4000244140625,1426.5,1421.7950012207032,1340.7979956054687,0,0,135552.734375
477,2025-06-04,1423.5,1406.0999755859375,1425.699951171875,1422.6700012207032,1344.3249951171874,0,0,137280.734375
478,2025-06-05,1442.4000244140625,1423.5999755859375,1454.699951171875,1424.4400024414062,1347.7899951171876,0,0,139095.13671875
479,2025-06-06,1443.5,1437.0,1451.5,1427.7550048828125,1351.1329956054688,0,0,139200.734375
480,2025-06-09,1448.800048828125,1445.300048828125,1457.5,1428.3700073242187,1354.0669970703125,0,0,139709.5390625
481,2025-06-10,1438.5,1436.0,1453.9000244140625,1429.510009765625,1357.127998046875,0,0,138720.734375
482,2025-06-11,1448.9000244140625,1443.0999755859375,1468.5999755859375,1430.735009765625,1360.6449975585938,0,0,139719.13671875
483,2025-06-12,1441.5999755859375,1434.4000244140625,1457.0,1430.1050109863281,1363.912998046875,0,0,139018.33203125
484,2025-06-13,1427.9000244140625,1414.300048828125,1435.5,1428.6800109863282,1366.9689990234374,0,0,137703.13671875
485,2025-06-16,1437.800048828125,1424.4000244140625,1442.4000244140625,1428.530010986328,1370.6730004882813,0,0,138653.5390625
486,2025-06-17,1431.199951171875,1425.800048828125,1448.0,1428.860009765625,1374.2739990234375,0,0,138019.9296875
487,2025-06-18,1430.0999755859375,1425.699951171875,1442.800048828125,1428.905010986328,1377.9019995117187,0,0,137914.33203125
488,2025-06-19,1433.300048828125,1425.699951171875,1439.9000244140625,1430.1000122070313,1382.4740014648437,0,0,138221.5390625
489,2025-06-20,1466.199951171875,1428.0999755859375,1471.0,1432.0700073242188,1388.4840014648437,0,0,141379.9296875
490,2025-06-23,1456.800048828125,1442.0,1463.800048828125,1433.1700073242187,1393.9760034179687,0,0,140477.5390625
491,2025-06-24,1450.800048828125,1443.0999755859375,1475.0,1434.6050109863281,1399.2850048828125,0,0,139901.5390625
492,2025-06-25,1467.300048828125,1460.5,1472.4000244140625,1437.3250122070312,1404.2520068359374,0,0,141485.5390625
493,2025-06-26,1495.300048828125,1465.0999755859375,1498.800048828125,1441.2000122070312,1409.3560083007812,0,0,144173.5390625
494,2025-06-27,1515.4000244140625,1496.9000244140625,1522.0,1445.9250122070312,1414.8780078125,0,0,146103.13671875
